region,family,vm type,regional_disk,sole_tenant,nested_virtualization,local_ssd,cores,gpu,cpu,memory,network_egress,on demand price,preemptible price 
europe-west4,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.74416,0.18037
europe-west6,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.94574,0.22904
europe-north1,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.74421,0.1799
northamerica-northeast1,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.74416,0.18037
asia,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.78266,0.1799
asia-east,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.78266,0.1799
asia-east1,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.78266,0.1799
asia-east2,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.94574,0.2292
asia-northeast,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.86717,0.21667
asia-northeast1,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.86717,0.21667
asia-northeast2,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.86717,0.21667
asia-northeast3,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.86717,0.21667
asia-southeast,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.83387,0.19168
asia-southeast1,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.83387,0.19168
australia-southeast1,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.95912,0.22048
australia-southeast2,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.95912,0.22048
australia,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.95912,0.22048
southamerica-east1,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,1.07298,0.24675
asia-south1,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.81187,0.19674
asia-southeast2,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.3172,0.20893
asia-south2,n2d,n2d-standard-16,1,0,0,1,16,0,['AMD EPYC Rome'],64,32,0.81187,0.19674
us,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.35187,0.32714
us-central1,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.35187,0.32714
us-east1,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.35187,0.32714
us-east4,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.52256,0.34995
us-west4,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.52256,0.34995
us-west1,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.35187,0.32714
us-west2,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.62374,0.39328
us-west3,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.62374,0.39328
europe,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.48714,0.35984
europe-central2,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.74166,0.40032
europe-west1,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.48714,0.35984
europe-west2,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.74166,0.40032
europe-west3,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.74166,0.40032
europe-west4,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.48832,0.36074
europe-west6,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.89149,0.45808
europe-north1,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.48842,0.35981
northamerica-northeast1,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.48832,0.36074
asia,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.56531,0.35981
asia-east,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.56531,0.35981
asia-east1,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.56531,0.35981
asia-east2,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.89149,0.4584
asia-northeast,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.73434,0.43334
asia-northeast1,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.73434,0.43334
asia-northeast2,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.73434,0.43334
asia-northeast3,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.73434,0.43334
asia-southeast,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.66774,0.38336
asia-southeast1,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.66774,0.38336
australia-southeast1,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.91824,0.44096
australia-southeast2,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.91824,0.44096
australia,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.91824,0.44096
southamerica-east1,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,2.14595,0.4935
asia-south1,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.62374,0.39347
asia-southeast2,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,0.6344,0.41786
asia-south2,n2d,n2d-standard-32,1,0,0,1,32,0,['AMD EPYC Rome'],128,32,1.62374,0.39347
us,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.02781,0.4907
us-central1,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.02781,0.4907
us-east1,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.02781,0.4907
us-east4,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.28384,0.52493
us-west4,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.28384,0.52493
us-west1,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.02781,0.4907
us-west2,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.43562,0.58992
us-west3,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.43562,0.58992
europe,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.2307,0.53976
europe-central2,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.6125,0.60048
europe-west1,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.2307,0.53976
europe-west2,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.6125,0.60048
europe-west3,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.6125,0.60048
europe-west4,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.23248,0.5411
europe-west6,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.83723,0.68712
europe-north1,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.23262,0.53971
northamerica-northeast1,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.23248,0.5411
asia,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.34797,0.53971
asia-east,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.34797,0.53971
asia-east1,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.34797,0.53971
asia-east2,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.83723,0.6876
asia-northeast,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.6015,0.65002
asia-northeast1,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.6015,0.65002
asia-northeast2,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.6015,0.65002
asia-northeast3,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.6015,0.65002
asia-southeast,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.50162,0.57504
asia-southeast1,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.50162,0.57504
australia-southeast1,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.87736,0.66144
australia-southeast2,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.87736,0.66144
australia,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.87736,0.66144
southamerica-east1,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,3.21893,0.74026
asia-south1,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.43562,0.59021
asia-southeast2,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,0.9516,0.62679
asia-south2,n2d,n2d-standard-48,1,0,0,1,48,0,['AMD EPYC Rome'],192,32,2.43562,0.59021
us,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,2.70374,0.65427
us-central1,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,2.70374,0.65427
us-east1,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,2.70374,0.65427
us-east4,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.04512,0.6999
us-west4,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.04512,0.6999
us-west1,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,2.70374,0.65427
us-west2,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.24749,0.78656
us-west3,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.24749,0.78656
europe,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,2.97427,0.71968
europe-central2,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.48333,0.80064
europe-west1,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,2.97427,0.71968
europe-west2,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.48333,0.80064
europe-west3,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.48333,0.80064
europe-west4,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,2.97664,0.72147
europe-west6,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.78298,0.91616
europe-north1,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,2.97683,0.71962
northamerica-northeast1,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,2.97664,0.72147
asia,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.13062,0.71962
asia-east,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.13062,0.71962
asia-east1,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.13062,0.71962
asia-east2,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.78298,0.9168
asia-northeast,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.46867,0.86669
asia-northeast1,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.46867,0.86669
asia-northeast2,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.46867,0.86669
asia-northeast3,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.46867,0.86669
asia-southeast,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.33549,0.76672
asia-southeast1,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.33549,0.76672
australia-southeast1,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.83648,0.88192
australia-southeast2,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.83648,0.88192
australia,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.83648,0.88192
southamerica-east1,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,4.2919,0.98701
asia-south1,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.24749,0.78694
asia-southeast2,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,1.26879,0.83572
asia-south2,n2d,n2d-standard-64,1,0,0,1,64,0,['AMD EPYC Rome'],256,32,3.24749,0.78694
us,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,3.37968,0.81784
us-central1,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,3.37968,0.81784
us-east1,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,3.37968,0.81784
us-east4,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,3.8064,0.87488
us-west4,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,3.8064,0.87488
us-west1,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,3.37968,0.81784
us-west2,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.05936,0.9832
us-west3,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.05936,0.9832
europe,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,3.71784,0.8996
europe-central2,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.35416,1.0008
europe-west1,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,3.71784,0.8996
europe-west2,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.35416,1.0008
europe-west3,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.35416,1.0008
europe-west4,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,3.7208,0.90184
europe-west6,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.72872,1.1452
europe-north1,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,3.72104,0.89952
northamerica-northeast1,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,3.7208,0.90184
asia,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,3.91328,0.89952
asia-east,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,3.91328,0.89952
asia-east1,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,3.91328,0.89952
asia-east2,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.72872,1.146
asia-northeast,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.33584,1.08336
asia-northeast1,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.33584,1.08336
asia-northeast2,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.33584,1.08336
asia-northeast3,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.33584,1.08336
asia-southeast,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.16936,0.9584
asia-southeast1,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.16936,0.9584
australia-southeast1,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.7956,1.1024
australia-southeast2,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.7956,1.1024
australia,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.7956,1.1024
southamerica-east1,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,5.36488,1.23376
asia-south1,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.05936,0.98368
asia-southeast2,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,1.58599,1.04466
asia-south2,n2d,n2d-standard-80,1,0,0,1,80,0,['AMD EPYC Rome'],320,32,4.05936,0.98368
us,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.05562,0.98141
us-central1,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.05562,0.98141
us-east1,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.05562,0.98141
us-east4,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.56768,1.04986
us-west4,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.56768,1.04986
us-west1,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.05562,0.98141
us-west2,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.87123,1.17984
us-west3,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.87123,1.17984
europe,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.46141,1.07952
europe-central2,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,5.22499,1.20096
europe-west1,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.46141,1.07952
europe-west2,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,5.22499,1.20096
europe-west3,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,5.22499,1.20096
europe-west4,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.46496,1.08221
europe-west6,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,5.67446,1.37424
europe-north1,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.46525,1.07942
northamerica-northeast1,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.46496,1.08221
asia,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.69594,1.07942
asia-east,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.69594,1.07942
asia-east1,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.69594,1.07942
asia-east2,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,5.67446,1.3752
asia-northeast,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,5.20301,1.30003
asia-northeast1,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,5.20301,1.30003
asia-northeast2,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,5.20301,1.30003
asia-northeast3,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,5.20301,1.30003
asia-southeast,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,5.00323,1.15008
asia-southeast1,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,5.00323,1.15008
australia-southeast1,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,5.75472,1.32288
australia-southeast2,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,5.75472,1.32288
australia,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,5.75472,1.32288
southamerica-east1,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,6.43786,1.48051
asia-south1,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.87123,1.18042
asia-southeast2,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,1.90319,1.25359
asia-south2,n2d,n2d-standard-96,1,0,0,1,96,0,['AMD EPYC Rome'],384,32,4.87123,1.18042
us,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,5.40749,1.30854
us-central1,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,5.40749,1.30854
us-east1,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,5.40749,1.30854
us-east4,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.09024,1.39981
us-west4,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.09024,1.39981
us-west1,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,5.40749,1.30854
us-west2,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.49498,1.57312
us-west3,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.49498,1.57312
europe,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,5.94854,1.43936
europe-central2,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.96666,1.60128
europe-west1,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,5.94854,1.43936
europe-west2,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.96666,1.60128
europe-west3,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.96666,1.60128
europe-west4,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,5.95328,1.44294
europe-west6,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,7.56595,1.83232
europe-north1,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,5.95366,1.43923
northamerica-northeast1,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,5.95328,1.44294
asia,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.26125,1.43923
asia-east,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.26125,1.43923
asia-east1,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.26125,1.43923
asia-east2,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,7.56595,1.8336
asia-northeast,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.93734,1.73338
asia-northeast1,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.93734,1.73338
asia-northeast2,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.93734,1.73338
asia-northeast3,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.93734,1.73338
asia-southeast,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.67098,1.53344
asia-southeast1,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.67098,1.53344
australia-southeast1,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,7.67296,1.76384
australia-southeast2,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,7.67296,1.76384
australia,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,7.67296,1.76384
southamerica-east1,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,8.58381,1.97402
asia-south1,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.49498,1.57389
asia-southeast2,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,2.53759,1.67145
asia-south2,n2d,n2d-standard-128,1,0,0,1,128,0,['AMD EPYC Rome'],512,32,6.49498,1.57389
us,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,9.4631,2.28995
us-central1,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,9.4631,2.28995
us-east1,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,9.4631,2.28995
us-east4,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,10.65792,2.44966
us-west4,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,10.65792,2.44966
us-west1,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,9.4631,2.28995
us-west2,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,11.36621,2.75296
us-west3,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,11.36621,2.75296
europe,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,10.40995,2.51888
europe-central2,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,12.19165,2.80224
europe-west1,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,10.40995,2.51888
europe-west2,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,12.19165,2.80224
europe-west3,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,12.19165,2.80224
europe-west4,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,10.41824,2.52515
europe-west6,n2d,n2d-standard-224,1,0,0,1,224,0,['AMD EPYC Rome'],896,32,13.24042,3.20656
